symbol,entry_date,exit_date,strategy,signal,strike,expiry,entry_price,exit_price,contracts,pnl,pnl_pct,gross_pnl,fees,net_pnl,max_profit,max_drawdown,days_held,exit_reason,rank_score,option_score,pop,liquidity,atm_score
AAPL,2026-01-21,2026-02-01,LONG_PUT,PUT,248.35,OPTION_PROXY,19.868,21.6008,2,-349.3600000000002,-0.08792027380712708,-346.5600000000002,2.8000000000000003,-349.3600000000002,4.959999999999809,-346.5600000000002,11,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-01-21,2026-01-26,LONG_PUT,PUT,451.14,OPTION_PROXY,36.0912,38.4464,1,-236.91999999999965,-0.06564481092343831,-235.51999999999964,1.4000000000000001,-236.91999999999965,0.0,-235.51999999999964,5,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-21,2026-02-05,LONG_CALL,CALL,234.34,OPTION_PROXY,18.7472,16.8256,2,-387.1199999999996,-0.10324741828112988,-384.3199999999996,2.8000000000000003,-387.1199999999996,165.44000000000025,-384.3199999999996,15,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-22,2026-02-01,LONG_PUT,PUT,248.04,OPTION_PROXY,19.8432,21.6008,2,-354.32,-0.08927995484599258,-351.52,2.8000000000000003,-354.32,0.0,-351.52,10,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-22,2026-02-04,LONG_CALL,CALL,239.16,OPTION_PROXY,19.1328,17.8152,2,-266.31999999999977,-0.06959775882254551,-263.51999999999975,2.8000000000000003,-266.31999999999977,88.32000000000022,-263.51999999999975,13,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-25,2026-02-01,LONG_PUT,PUT,255.41,OPTION_PROXY,20.4328,21.6008,2,-236.39999999999986,-0.05784816569437372,-233.59999999999985,2.8000000000000003,-236.39999999999986,0.0,-233.59999999999985,7,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AMZN,2026-01-25,2026-02-04,LONG_CALL,CALL,238.42,OPTION_PROXY,19.0736,17.8152,2,-254.47999999999965,-0.06671000754970212,-251.67999999999964,2.8000000000000003,-254.47999999999965,100.16000000000034,-251.67999999999964,10,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-26,2026-02-03,LONG_PUT,PUT,258.27,OPTION_PROXY,20.6616,22.119200000000003,2,-294.32000000000056,-0.07122391295930629,-291.52000000000055,2.8000000000000003,-294.32000000000056,29.279999999999973,-291.52000000000055,8,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
AAPL,2026-01-27,2026-02-01,LONG_PUT,PUT,256.44,OPTION_PROXY,20.5152,21.6008,2,-219.9199999999999,-0.053599282483231925,-217.1199999999999,2.8000000000000003,-219.9199999999999,0.0,-217.1199999999999,5,STOP_LOSS,65.0,65.0,0.0,0.0,100.0
MSFT,2026-01-28,2026-02-04,LONG_PUT,PUT,433.5,OPTION_PROXY,34.68,31.4936,1,317.2399999999999,0.09147635524798152,318.6399999999999,1.4000000000000001,317.2399999999999,318.6399999999999,0.0,7,TAKE_PROFIT,65.0,65.0,0.0,0.0,100.0
